stateabbrv,statename,stfips,areaname,areatype,areatyname,area,periodyear,periodtype,pertypdesc,period,adjusted,prelim,benchmark,laborforce,emplab,unemp,unemprate
CO,Colorado,8,Custer County,4,County,27,2019,3,Monthly,3,0,0,2018,2015,1950,65,3.2
CO,Colorado,8,Custer County,4,County,27,2019,3,Monthly,3,0,1,2018,2010,1945,65,3.2
CO,Colorado,8,Custer County,4,County,27,2019,3,Monthly,4,0,0,2018,2073,2015,58,2.8
CO,Colorado,8,Custer County,4,County,27,2019,3,Monthly,4,0,1,2018,2081,2023,58,2.8
CO,Colorado,8,Custer County,4,County,27,2019,3,Monthly,5,0,1,2018,2101,2039,62,3
CO,Colorado,8,Delta County,4,County,29,1990,1,Annual,0,0,0,2014,8534,7929,605,7.1
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,1,0,0,2014,7863,7171,692,8.8
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,2,0,0,2014,8140,7404,736,9
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,3,0,0,2014,8222,7497,725,8.8
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,4,0,0,2014,8432,7707,725,8.6
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,5,0,0,2014,8654,7924,730,8.4
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,6,0,0,2014,9024,8338,686,7.6
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,7,0,0,2014,8931,8370,561,6.3
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,8,0,0,2014,8942,8422,520,5.8
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,9,0,0,2014,8718,8178,540,6.2
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,10,0,0,2014,8621,8203,418,4.8
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,11,0,0,2014,8403,7936,467,5.6
CO,Colorado,8,Delta County,4,County,29,1990,3,Monthly,12,0,0,2014,8467,8002,465,5.5
CO,Colorado,8,Delta County,4,County,29,1991,1,Annual,0,0,0,2014,8601,7730,871,10.1
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,1,0,0,2014,8140,7315,825,10.1
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,2,0,0,2014,8442,7349,1093,12.9
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,3,0,0,2014,8513,7257,1256,14.8
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,4,0,0,2014,8638,7529,1109,12.8
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,5,0,0,2014,8775,7749,1026,11.7
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,6,0,0,2014,9042,8031,1011,11.2
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,7,0,0,2014,9061,8199,862,9.5
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,8,0,0,2014,8764,8096,668,7.6
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,9,0,0,2014,8660,8014,646,7.5
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,10,0,0,2014,8555,7975,580,6.8
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,11,0,0,2014,8486,7824,662,7.8
CO,Colorado,8,Delta County,4,County,29,1991,3,Monthly,12,0,0,2014,8140,7426,714,8.8
CO,Colorado,8,Delta County,4,County,29,1992,1,Annual,0,0,0,2014,8741,7948,793,9.1
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,1,0,0,2014,8370,7378,992,11.9
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,2,0,0,2014,8233,7201,1032,12.5
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,3,0,0,2014,8481,7381,1100,13
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,4,0,0,2014,8544,7587,957,11.2
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,5,0,0,2014,8770,7841,929,10.6
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,6,0,0,2014,9246,8228,1018,11
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,7,0,0,2014,9105,8299,806,8.9
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,8,0,0,2014,9077,8484,593,6.5
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,9,0,0,2014,8824,8266,558,6.3
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,10,0,0,2014,8715,8212,503,5.8
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,11,0,0,2014,8766,8258,508,5.8
CO,Colorado,8,Delta County,4,County,29,1992,3,Monthly,12,0,0,2014,8760,8244,516,5.9
CO,Colorado,8,Delta County,4,County,29,1993,1,Annual,0,0,0,2014,9214,8561,653,7.1
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,1,0,0,2014,8643,7846,797,9.2
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,2,0,0,2014,8676,7893,783,9
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,3,0,0,2014,8877,7970,907,10.2
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,4,0,0,2014,8779,7990,789,9
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,5,0,0,2014,9110,8365,745,8.2
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,6,0,0,2014,9631,8836,795,8.3
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,7,0,0,2014,9634,8990,644,6.7
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,8,0,0,2014,9687,9209,478,4.9
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,9,0,0,2014,9548,9116,432,4.5
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,10,0,0,2014,9419,8970,449,4.8
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,11,0,0,2014,9275,8798,477,5.1
CO,Colorado,8,Delta County,4,County,29,1993,3,Monthly,12,0,0,2014,9289,8751,538,5.8
CO,Colorado,8,Delta County,4,County,29,1994,1,Annual,0,0,0,2014,10038,9449,589,5.9
CO,Colorado,8,Delta County,4,County,29,1994,3,Monthly,1,0,0,2014,9462,8694,768,8.1
CO,Colorado,8,Delta County,4,County,29,1994,3,Monthly,2,0,0,2014,9358,8640,718,7.7
CO,Colorado,8,Delta County,4,County,29,1994,3,Monthly,3,0,0,2014,9469,8692,777,8.2
